date,open,high,low,close
2023-09-01 00:00:00,1.08425,1.08451,1.08364,1.08378
2023-09-01 01:00:00,1.0838,1.08543,1.0838,1.08465
2023-09-01 02:00:00,1.08466,1.08522,1.08418,1.08441
2023-09-01 03:00:00,1.08441,1.08451,1.084,1.0842
2023-09-01 04:00:00,1.08419,1.08473,1.08381,1.08467
2023-09-01 05:00:00,1.08466,1.08488,1.08441,1.0846
2023-09-01 06:00:00,1.0846,1.08498,1.08286,1.08495
2023-09-01 07:00:00,1.08496,1.08597,1.08449,1.08561
2023-09-01 08:00:00,1.08562,1.08562,1.08465,1.08486
2023-09-01 09:00:00,1.08485,1.08561,1.08478,1.08494
2023-09-01 10:00:00,1.08495,1.08502,1.08438,1.0846
2023-09-01 11:00:00,1.0846,1.08502,1.08333,1.08334
2023-09-01 12:00:00,1.08334,1.0882,1.08325,1.08641
2023-09-01 13:00:00,1.08642,1.08812,1.08428,1.08534
2023-09-01 14:00:00,1.08534,1.08534,1.08044,1.08084
2023-09-01 15:00:00,1.08084,1.08084,1.07865,1.07867
2023-09-01 16:00:00,1.07868,1.07868,1.07802,1.0784
2023-09-01 17:00:00,1.07841,1.07892,1.07821,1.07846
2023-09-01 18:00:00,1.07846,1.07848,1.07755,1.07788
2023-09-01 19:00:00,1.07787,1.07806,1.07723,1.07752
2023-09-01 20:00:00,1.07752,1.07776,1.07734,1.07736
2023-09-01 21:00:00,1.07776,1.07821,1.07738,1.0775
2023-09-03 22:00:00,1.07751,1.07773,1.0772,1.07736
2023-09-03 23:00:00,1.07736,1.07767,1.07718,1.07758
2023-09-04 00:00:00,1.07758,1.07803,1.07734,1.0779
2023-09-04 01:00:00,1.07789,1.07823,1.0775,1.07768
2023-09-04 02:00:00,1.07767,1.07874,1.07766,1.0786
2023-09-04 03:00:00,1.07859,1.07872,1.07842,1.0786
2023-09-04 04:00:00,1.0786,1.07874,1.07815,1.0787
2023-09-04 05:00:00,1.07871,1.07906,1.07856,1.07871
2023-09-04 06:00:00,1.0787,1.07943,1.07836,1.07902
2023-09-04 07:00:00,1.07902,1.0807,1.07889,1.07954
2023-09-04 08:00:00,1.07954,1.08012,1.0791,1.0798
2023-09-04 09:00:00,1.0798,1.0801,1.07926,1.07948
2023-09-04 10:00:00,1.07947,1.0805,1.07936,1.0805
2023-09-04 11:00:00,1.0805,1.0809,1.07996,1.08004
2023-09-04 12:00:00,1.08003,1.08018,1.07954,1.07975
2023-09-04 13:00:00,1.07974,1.08056,1.07953,1.07956
2023-09-04 14:00:00,1.07955,1.07958,1.07835,1.07846
2023-09-04 15:00:00,1.07845,1.07996,1.07836,1.0799
2023-09-04 16:00:00,1.0799,1.08002,1.07924,1.0794
2023-09-04 17:00:00,1.07941,1.07963,1.07933,1.07951
2023-09-04 18:00:00,1.07952,1.07966,1.0795,1.07954
2023-09-04 19:00:00,1.07954,1.07954,1.07931,1.0794
2023-09-04 20:00:00,1.07941,1.0797,1.07941,1.07962
2023-09-04 21:00:00,1.07957,1.07965,1.07925,1.07953
2023-09-04 22:00:00,1.07952,1.0798,1.07946,1.07948
2023-09-04 23:00:00,1.07948,1.07952,1.07912,1.07914
2023-09-05 00:00:00,1.07915,1.07938,1.07889,1.07933
2023-09-05 01:00:00,1.07933,1.07986,1.07855,1.0789
2023-09-05 02:00:00,1.0789,1.0789,1.07838,1.07874
2023-09-05 03:00:00,1.07875,1.07888,1.07809,1.07886
2023-09-05 04:00:00,1.07886,1.07941,1.07869,1.07924
2023-09-05 05:00:00,1.07924,1.07938,1.07821,1.0786
2023-09-05 06:00:00,1.0786,1.07865,1.0758,1.07667
2023-09-05 07:00:00,1.07666,1.07718,1.07546,1.07566
2023-09-05 08:00:00,1.07566,1.0759,1.07421,1.07484
