date,open,high,low,close
2023-02-01 00:00:00,1.08609,1.08644,1.08586,1.08626
2023-02-01 01:00:00,1.08626,1.08639,1.08572,1.08575
2023-02-01 02:00:00,1.08574,1.08575,1.08524,1.0854
2023-02-01 03:00:00,1.08541,1.0863,1.08526,1.0863
2023-02-01 04:00:00,1.08629,1.0869,1.08627,1.08659
2023-02-01 05:00:00,1.08659,1.0875,1.08656,1.08718
2023-02-01 06:00:00,1.08718,1.0877,1.0866,1.08697
2023-02-01 07:00:00,1.08698,1.08837,1.08669,1.08803
2023-02-01 08:00:00,1.08804,1.08886,1.08699,1.08875
2023-02-01 09:00:00,1.08886,1.08888,1.08787,1.08835
2023-02-01 10:00:00,1.08832,1.08939,1.08797,1.08924
2023-02-01 11:00:00,1.08924,1.0897,1.08888,1.08926
2023-02-01 12:00:00,1.08925,1.0898,1.08882,1.08918
2023-02-01 13:00:00,1.08918,1.091,1.08884,1.09042
2023-02-01 14:00:00,1.09043,1.0911,1.09014,1.09046
2023-02-01 15:00:00,1.09047,1.09249,1.089,1.09198
2023-02-01 16:00:00,1.09197,1.09243,1.09144,1.09166
2023-02-01 17:00:00,1.09167,1.09192,1.0905,1.09079
2023-02-01 18:00:00,1.09079,1.09211,1.09062,1.09174
2023-02-01 19:00:00,1.09174,1.0986,1.08889,1.09782
2023-02-01 20:00:00,1.09782,1.10013,1.09697,1.09884
2023-02-01 21:00:00,1.09883,1.09908,1.09833,1.09892
2023-02-01 22:00:00,1.09894,1.09903,1.09865,1.09882
2023-02-01 23:00:00,1.09883,1.10332,1.09879,1.10129
2023-02-02 00:00:00,1.10128,1.1027,1.10106,1.1019
2023-02-02 01:00:00,1.10191,1.10213,1.10065,1.10135
2023-02-02 02:00:00,1.10133,1.10214,1.1012,1.1019
2023-02-02 03:00:00,1.1019,1.10207,1.10148,1.10178
2023-02-02 04:00:00,1.10178,1.10256,1.10162,1.10199
2023-02-02 05:00:00,1.10198,1.1025,1.10192,1.10202
2023-02-02 06:00:00,1.10202,1.10218,1.10048,1.10054
2023-02-02 07:00:00,1.10055,1.10149,1.09916,1.09938
2023-02-02 08:00:00,1.09937,1.10106,1.09919,1.10053
2023-02-02 09:00:00,1.10052,1.10064,1.09891,1.09988
2023-02-02 10:00:00,1.09988,1.10004,1.09806,1.0983
2023-02-02 11:00:00,1.09831,1.10023,1.09823,1.09994
2023-02-02 12:00:00,1.09994,1.10045,1.09826,1.09843
2023-02-02 13:00:00,1.09842,1.10043,1.09445,1.09455
2023-02-02 14:00:00,1.09455,1.09666,1.09052,1.09058
2023-02-02 15:00:00,1.09059,1.09398,1.08856,1.09368
2023-02-02 16:00:00,1.09368,1.09491,1.09072,1.09171
2023-02-02 17:00:00,1.09172,1.0927,1.09058,1.09085
2023-02-02 18:00:00,1.09087,1.09229,1.09079,1.09194
2023-02-02 19:00:00,1.09194,1.09226,1.09054,1.0908
2023-02-02 20:00:00,1.0908,1.09151,1.09056,1.0914
2023-02-02 21:00:00,1.0914,1.09165,1.09083,1.0911
2023-02-02 22:00:00,1.09097,1.09104,1.0907,1.09087
2023-02-02 23:00:00,1.09086,1.09118,1.09048,1.09048
2023-02-03 00:00:00,1.0905,1.09054,1.08924,1.08976
2023-02-03 01:00:00,1.08976,1.08998,1.08913,1.0894
2023-02-03 02:00:00,1.08939,1.08962,1.0888,1.08899
2023-02-03 03:00:00,1.08898,1.08959,1.08895,1.0894
2023-02-03 04:00:00,1.08941,1.08948,1.08874,1.08933
2023-02-03 05:00:00,1.08934,1.08986,1.089,1.08938
2023-02-03 06:00:00,1.08938,1.09,1.08916,1.08985
2023-02-03 07:00:00,1.08984,1.0906,1.08822,1.08995
2023-02-03 08:00:00,1.08996,1.09076,1.08848,1.09037
2023-02-03 09:00:00,1.09038,1.09311,1.08938,1.09302
2023-02-03 10:00:00,1.09301,1.09368,1.0925,1.09353
2023-02-03 11:00:00,1.09353,1.09372,1.09248,1.09292
2023-02-03 12:00:00,1.09293,1.09371,1.0926,1.09329
2023-02-03 13:00:00,1.09328,1.09403,1.08268,1.084
2023-02-03 14:00:00,1.08399,1.08711,1.08327,1.08643
2023-02-03 15:00:00,1.0864,1.08764,1.08094,1.08584
2023-02-03 16:00:00,1.08585,1.08617,1.08236,1.08252
2023-02-03 17:00:00,1.08251,1.0837,1.08224,1.08249
2023-02-03 18:00:00,1.08248,1.0825,1.08058,1.0812
2023-02-03 19:00:00,1.08119,1.08146,1.0802,1.08049
2023-02-03 20:00:00,1.08048,1.0805,1.07933,1.07935
2023-02-03 21:00:00,1.07936,1.0801,1.07929,1.07937
2023-02-05 22:00:00,1.0791,1.0795,1.07863,1.07918
2023-02-05 23:00:00,1.07916,1.07986,1.07856,1.07896
2023-02-06 00:00:00,1.07896,1.07952,1.07815,1.07889
2023-02-06 01:00:00,1.07889,1.07943,1.07844,1.07851
2023-02-06 02:00:00,1.07851,1.07982,1.07824,1.07908
2023-02-06 03:00:00,1.07908,1.07985,1.07894,1.07903
2023-02-06 04:00:00,1.07904,1.07991,1.0789,1.07964
2023-02-06 05:00:00,1.07965,1.07982,1.07903,1.07968
2023-02-06 06:00:00,1.07968,1.0798,1.07865,1.07874
2023-02-06 07:00:00,1.07874,1.07966,1.07801,1.07801
2023-02-06 08:00:00,1.07802,1.07954,1.0775,1.07854
2023-02-06 09:00:00,1.07854,1.07883,1.07653,1.07669
2023-02-06 10:00:00,1.07668,1.07777,1.076,1.0766
2023-02-06 11:00:00,1.0766,1.07675,1.07568,1.07664
2023-02-06 12:00:00,1.07663,1.07833,1.0766,1.07734
2023-02-06 13:00:00,1.07733,1.07778,1.07574,1.07582
2023-02-06 14:00:00,1.07582,1.07664,1.07392,1.07447
2023-02-06 15:00:00,1.07448,1.07479,1.07222,1.07304
2023-02-06 16:00:00,1.07304,1.07394,1.07174,1.07212
2023-02-06 17:00:00,1.07213,1.0722,1.07095,1.07133
2023-02-06 18:00:00,1.07133,1.07267,1.07104,1.07265
2023-02-06 19:00:00,1.07265,1.07375,1.07236,1.07249
2023-02-06 20:00:00,1.07249,1.0731,1.07188,1.07297
2023-02-06 21:00:00,1.07296,1.07305,1.07238,1.07254
2023-02-06 22:00:00,1.07264,1.07289,1.07242,1.07274
2023-02-06 23:00:00,1.07274,1.07292,1.07246,1.07292
2023-02-07 00:00:00,1.07292,1.07365,1.07282,1.07365
2023-02-07 01:00:00,1.07365,1.07428,1.07338,1.07413
2023-02-07 02:00:00,1.07414,1.07418,1.07363,1.07413
2023-02-07 03:00:00,1.07412,1.07429,1.07362,1.07386
2023-02-07 04:00:00,1.07384,1.07385,1.07288,1.07331
2023-02-07 05:00:00,1.07332,1.07419,1.07307,1.07405
