date,open,high,low,close
2023-07-19 09:00:00,1.12326,1.12404,1.12258,1.12296
2023-07-19 10:00:00,1.12297,1.12297,1.12158,1.1216
2023-07-19 11:00:00,1.12161,1.12205,1.12101,1.12133
2023-07-19 12:00:00,1.12132,1.12241,1.1209,1.12173
2023-07-19 13:00:00,1.12173,1.12247,1.12134,1.12138
2023-07-19 14:00:00,1.12138,1.12144,1.11745,1.11908
2023-07-19 15:00:00,1.11908,1.11996,1.11897,1.1194
2023-07-19 16:00:00,1.11941,1.11953,1.11802,1.11922
2023-07-19 17:00:00,1.11922,1.11998,1.11904,1.11993
2023-07-19 18:00:00,1.11992,1.12021,1.11951,1.12019
2023-07-19 19:00:00,1.12018,1.12052,1.11986,1.12038
2023-07-19 20:00:00,1.12039,1.12048,1.12007,1.12025
2023-07-19 21:00:00,1.12005,1.12039,1.11976,1.12008
2023-07-19 22:00:00,1.12009,1.12042,1.11996,1.12037
2023-07-19 23:00:00,1.12037,1.12053,1.12026,1.12052
2023-07-20 00:00:00,1.12052,1.12205,1.12041,1.12182
2023-07-20 01:00:00,1.12183,1.12287,1.12158,1.12259
2023-07-20 02:00:00,1.1226,1.12292,1.12214,1.12254
2023-07-20 03:00:00,1.12254,1.12274,1.12188,1.1226
2023-07-20 04:00:00,1.1226,1.12269,1.12204,1.12214
2023-07-20 05:00:00,1.12214,1.12234,1.12134,1.1217
2023-07-20 06:00:00,1.1217,1.12184,1.12057,1.12108
2023-07-20 07:00:00,1.12109,1.12211,1.11982,1.12056
2023-07-20 08:00:00,1.12056,1.12136,1.12012,1.12086
2023-07-20 09:00:00,1.12086,1.12144,1.12052,1.12122
2023-07-20 10:00:00,1.12121,1.12168,1.12017,1.12042
2023-07-20 11:00:00,1.12042,1.12129,1.11988,1.12072
2023-07-20 12:00:00,1.12071,1.12071,1.11773,1.11828
2023-07-20 13:00:00,1.11827,1.11879,1.11722,1.11835
2023-07-20 14:00:00,1.11836,1.11888,1.11407,1.1147
2023-07-20 15:00:00,1.1147,1.11526,1.11321,1.1135
2023-07-20 16:00:00,1.1135,1.11388,1.11186,1.11242
2023-07-20 17:00:00,1.11244,1.11348,1.11221,1.11304
2023-07-20 18:00:00,1.11305,1.11308,1.11235,1.11264
2023-07-20 19:00:00,1.11264,1.11336,1.11263,1.11322
2023-07-20 20:00:00,1.11322,1.11324,1.11285,1.11298
2023-07-20 21:00:00,1.11325,1.11357,1.11302,1.11355
2023-07-20 22:00:00,1.11356,1.1137,1.11319,1.11353
2023-07-20 23:00:00,1.11353,1.11381,1.11336,1.11347
2023-07-21 00:00:00,1.11345,1.11384,1.113,1.11376
2023-07-21 01:00:00,1.11376,1.11406,1.11312,1.11394
2023-07-21 02:00:00,1.11394,1.1142,1.11362,1.11396
2023-07-21 03:00:00,1.11396,1.11407,1.11348,1.11363
2023-07-21 04:00:00,1.11363,1.114,1.11345,1.11396
2023-07-21 05:00:00,1.11397,1.11438,1.1134,1.11432
2023-07-21 06:00:00,1.11432,1.11451,1.11357,1.1143
2023-07-21 07:00:00,1.1143,1.11448,1.11251,1.11282
2023-07-21 08:00:00,1.11282,1.11378,1.11216,1.11284
2023-07-21 09:00:00,1.11284,1.11322,1.11225,1.11281
2023-07-21 10:00:00,1.1128,1.11291,1.11205,1.11256
2023-07-21 11:00:00,1.11256,1.11314,1.11175,1.11184
2023-07-21 12:00:00,1.11184,1.11344,1.11184,1.11285
2023-07-21 13:00:00,1.11284,1.11381,1.11118,1.11188
2023-07-21 14:00:00,1.11189,1.11189,1.1108,1.11134
2023-07-21 15:00:00,1.11135,1.11261,1.11122,1.11197
2023-07-21 16:00:00,1.11196,1.11256,1.11156,1.11236
2023-07-21 17:00:00,1.11236,1.1129,1.1123,1.1126
2023-07-21 18:00:00,1.11261,1.11304,1.11242,1.11249
2023-07-21 19:00:00,1.1125,1.11256,1.11192,1.11256
2023-07-21 20:00:00,1.11256,1.11294,1.11248,1.11259
2023-07-21 21:00:00,1.11252,1.1132,1.11246,1.11312
2023-07-23 22:00:00,1.11316,1.11321,1.11249,1.11288
2023-07-23 23:00:00,1.11287,1.11309,1.1124,1.11246
2023-07-24 00:00:00,1.11246,1.1133,1.1123,1.113
2023-07-24 01:00:00,1.113,1.1131,1.11198,1.11224
2023-07-24 02:00:00,1.11224,1.11314,1.11212,1.11266
2023-07-24 03:00:00,1.11266,1.11292,1.1125,1.11256
2023-07-24 04:00:00,1.11257,1.11258,1.1117,1.11203
2023-07-24 05:00:00,1.11202,1.11325,1.11189,1.1132
2023-07-24 06:00:00,1.1132,1.11413,1.11246,1.1136
2023-07-24 07:00:00,1.1136,1.11471,1.1075,1.10814
2023-07-24 08:00:00,1.10814,1.1088,1.10659,1.1071
2023-07-24 09:00:00,1.1071,1.10922,1.10695,1.1082
2023-07-24 10:00:00,1.1082,1.10936,1.10803,1.10918
2023-07-24 11:00:00,1.10918,1.11091,1.1088,1.10975
2023-07-24 12:00:00,1.10975,1.11,1.10826,1.10879
2023-07-24 13:00:00,1.10878,1.11043,1.10748,1.10851
2023-07-24 14:00:00,1.10851,1.1091,1.10692,1.10795
2023-07-24 15:00:00,1.10794,1.10844,1.10712,1.10822
2023-07-24 16:00:00,1.10823,1.10834,1.10719,1.10816
2023-07-24 17:00:00,1.10816,1.10847,1.10688,1.1075
2023-07-24 18:00:00,1.10752,1.10752,1.10674,1.10708
2023-07-24 19:00:00,1.10708,1.10724,1.10604,1.10604
2023-07-24 20:00:00,1.10604,1.10654,1.10603,1.10648
2023-07-24 21:00:00,1.10651,1.10686,1.10636,1.10645
2023-07-24 22:00:00,1.10644,1.10665,1.10627,1.10627
2023-07-24 23:00:00,1.10628,1.1065,1.106,1.1063
2023-07-25 00:00:00,1.10632,1.10703,1.1063,1.10675
2023-07-25 01:00:00,1.10675,1.10771,1.10672,1.10738
2023-07-25 02:00:00,1.10739,1.10817,1.10704,1.10808
2023-07-25 03:00:00,1.10808,1.1081,1.1076,1.10786
2023-07-25 04:00:00,1.10785,1.10792,1.1069,1.10705
2023-07-25 05:00:00,1.10704,1.10783,1.10696,1.10764
2023-07-25 06:00:00,1.10764,1.1087,1.10719,1.108
2023-07-25 07:00:00,1.108,1.10847,1.107,1.10713
2023-07-25 08:00:00,1.10712,1.10713,1.1053,1.1065
2023-07-25 09:00:00,1.1065,1.10677,1.10421,1.10425
2023-07-25 10:00:00,1.10425,1.10471,1.10412,1.10452
2023-07-25 11:00:00,1.10452,1.10502,1.10395,1.10495
2023-07-25 12:00:00,1.10494,1.10534,1.10426,1.10488
2023-07-25 13:00:00,1.10488,1.10499,1.10258,1.10386
2023-07-25 14:00:00,1.10386,1.1045,1.1021,1.10446
2023-07-25 15:00:00,1.10446,1.10536,1.10425,1.10493
2023-07-25 16:00:00,1.10492,1.10548,1.10412,1.10425
2023-07-25 17:00:00,1.10424,1.10424,1.10356,1.10395
2023-07-25 18:00:00,1.10396,1.10458,1.10358,1.10453
2023-07-25 19:00:00,1.10452,1.10532,1.10435,1.10522
2023-07-25 20:00:00,1.10522,1.1056,1.10515,1.10556
2023-07-25 21:00:00,1.10538,1.1058,1.10537,1.10578
2023-07-25 22:00:00,1.10578,1.10578,1.10491,1.10515
2023-07-25 23:00:00,1.10515,1.10528,1.10487,1.10501
2023-07-26 00:00:00,1.10502,1.10532,1.10443,1.10459
2023-07-26 01:00:00,1.10458,1.10468,1.1038,1.10387
2023-07-26 02:00:00,1.10386,1.10465,1.1038,1.1046
2023-07-26 03:00:00,1.1046,1.10506,1.1045,1.10495
2023-07-26 04:00:00,1.10494,1.10533,1.10464,1.10483
2023-07-26 05:00:00,1.10481,1.10631,1.10476,1.10622
2023-07-26 06:00:00,1.10622,1.10713,1.10568,1.10636
2023-07-26 07:00:00,1.10636,1.1075,1.10572,1.10695
2023-07-26 08:00:00,1.10695,1.10777,1.10666,1.10758
2023-07-26 09:00:00,1.10758,1.10778,1.10689,1.10749
2023-07-26 10:00:00,1.1075,1.10864,1.10734,1.10822
2023-07-26 11:00:00,1.10824,1.1084,1.10601,1.10628
2023-07-26 12:00:00,1.10628,1.10708,1.10575,1.10683
2023-07-26 13:00:00,1.10684,1.10734,1.10579,1.10655
