date,open,high,low,close
2023-04-02 22:00:00,1.0842,1.08446,1.08055,1.08196
2023-04-02 23:00:00,1.08195,1.08232,1.08016,1.08026
2023-04-03 00:00:00,1.08032,1.08149,1.0799,1.0814
2023-04-03 01:00:00,1.0814,1.0817,1.0803,1.08076
2023-04-03 02:00:00,1.08076,1.08081,1.07914,1.07939
2023-04-03 03:00:00,1.0794,1.0798,1.07884,1.07902
2023-04-03 04:00:00,1.07901,1.0796,1.07899,1.07932
2023-04-03 05:00:00,1.07932,1.07958,1.07893,1.07953
2023-04-03 06:00:00,1.07952,1.08164,1.07914,1.08149
2023-04-03 07:00:00,1.0815,1.0842,1.08127,1.08392
2023-04-03 08:00:00,1.08392,1.08499,1.08302,1.08429
2023-04-03 09:00:00,1.08428,1.08545,1.08428,1.0851
2023-04-03 10:00:00,1.0851,1.08723,1.08499,1.08705
2023-04-03 11:00:00,1.08705,1.0878,1.0861,1.08768
2023-04-03 12:00:00,1.08767,1.08767,1.08619,1.08652
2023-04-03 13:00:00,1.08653,1.0897,1.08646,1.08856
2023-04-03 14:00:00,1.08859,1.09168,1.08843,1.08871
2023-04-03 15:00:00,1.08872,1.08942,1.08786,1.08904
2023-04-03 16:00:00,1.08904,1.08939,1.08841,1.08888
2023-04-03 17:00:00,1.08888,1.08889,1.08802,1.08871
2023-04-03 18:00:00,1.08871,1.0901,1.08861,1.08968
2023-04-03 19:00:00,1.08968,1.09075,1.08948,1.09064
2023-04-03 20:00:00,1.09063,1.09084,1.09023,1.09038
2023-04-03 21:00:00,1.09044,1.09064,1.0901,1.09016
2023-04-03 22:00:00,1.09019,1.09062,1.09019,1.0904
2023-04-03 23:00:00,1.09041,1.09097,1.0904,1.09069
2023-04-04 00:00:00,1.0907,1.09099,1.08991,1.09013
2023-04-04 01:00:00,1.09014,1.09018,1.08904,1.08934
2023-04-04 02:00:00,1.08933,1.08958,1.08886,1.08912
2023-04-04 03:00:00,1.08911,1.08928,1.08889,1.08889
2023-04-04 04:00:00,1.0889,1.08988,1.0888,1.08945
2023-04-04 05:00:00,1.08945,1.08957,1.0883,1.08859
2023-04-04 06:00:00,1.08858,1.09084,1.08856,1.09072
