date,open,high,low,close
2023-10-04 05:00:00,1.04702,1.04741,1.0467,1.04684
2023-10-04 06:00:00,1.04685,1.04695,1.04542,1.04606
2023-10-04 07:00:00,1.04606,1.04855,1.04515,1.04846
2023-10-04 08:00:00,1.04845,1.0489,1.04792,1.04862
2023-10-04 09:00:00,1.04862,1.05042,1.0485,1.04985
2023-10-04 10:00:00,1.04985,1.05116,1.04956,1.05036
2023-10-04 11:00:00,1.05036,1.05166,1.0498,1.04982
2023-10-04 12:00:00,1.04982,1.05322,1.04964,1.05254
2023-10-04 13:00:00,1.05254,1.0526,1.05049,1.0505
2023-10-04 14:00:00,1.05049,1.0512,1.04832,1.0493
2023-10-04 15:00:00,1.0493,1.052,1.04904,1.05179
2023-10-04 16:00:00,1.0518,1.0522,1.05112,1.05124
2023-10-04 17:00:00,1.05124,1.05131,1.0501,1.05029
2023-10-04 18:00:00,1.0503,1.0507,1.0498,1.05034
2023-10-04 19:00:00,1.05034,1.05196,1.05019,1.05155
2023-10-04 20:00:00,1.05155,1.05162,1.0503,1.0504
2023-10-04 21:00:00,1.05039,1.05074,1.05039,1.0507
2023-10-04 22:00:00,1.05071,1.05087,1.05054,1.05065
2023-10-04 23:00:00,1.05065,1.05094,1.05053,1.05071
2023-10-05 00:00:00,1.0507,1.05222,1.05022,1.05204
2023-10-05 01:00:00,1.05204,1.0529,1.05203,1.05286
2023-10-05 02:00:00,1.05287,1.0529,1.05211,1.05233
2023-10-05 03:00:00,1.05232,1.05287,1.05216,1.05253
2023-10-05 04:00:00,1.05252,1.05265,1.05206,1.05208
2023-10-05 05:00:00,1.05208,1.05262,1.05169,1.05176
2023-10-05 06:00:00,1.05176,1.05211,1.0505,1.05072
2023-10-05 07:00:00,1.05072,1.05147,1.05018,1.0509
2023-10-05 08:00:00,1.05089,1.05204,1.0503,1.05043
2023-10-05 09:00:00,1.05044,1.05166,1.05035,1.0508
2023-10-05 10:00:00,1.0508,1.05231,1.05052,1.0519
2023-10-05 11:00:00,1.05191,1.05255,1.05113,1.05239
2023-10-05 12:00:00,1.05239,1.05299,1.05001,1.05148
2023-10-05 13:00:00,1.05149,1.0532,1.05082,1.05254
2023-10-05 14:00:00,1.05253,1.05333,1.05128,1.05304
2023-10-05 15:00:00,1.05304,1.05376,1.05204,1.0526
2023-10-05 16:00:00,1.0526,1.05401,1.05242,1.0536
2023-10-05 17:00:00,1.05361,1.054,1.0529,1.05381
2023-10-05 18:00:00,1.05382,1.05517,1.05382,1.05512
2023-10-05 19:00:00,1.05511,1.05517,1.0545,1.05498
2023-10-05 20:00:00,1.05497,1.0552,1.05482,1.05509
2023-10-05 21:00:00,1.05476,1.05498,1.05472,1.05482
2023-10-05 22:00:00,1.05483,1.0551,1.05482,1.05484
2023-10-05 23:00:00,1.05484,1.05488,1.05464,1.05465
2023-10-06 00:00:00,1.05465,1.05482,1.05415,1.05418
2023-10-06 01:00:00,1.05418,1.05447,1.05384,1.05432
2023-10-06 02:00:00,1.05431,1.05475,1.05416,1.0545
2023-10-06 03:00:00,1.05449,1.05465,1.05404,1.05426
2023-10-06 04:00:00,1.05426,1.05445,1.054,1.05406
2023-10-06 05:00:00,1.05406,1.0542,1.05336,1.0535
2023-10-06 06:00:00,1.05352,1.05404,1.05316,1.05348
2023-10-06 07:00:00,1.05348,1.05513,1.05342,1.05503
2023-10-06 08:00:00,1.05502,1.05534,1.05422,1.05484
2023-10-06 09:00:00,1.05484,1.05577,1.0546,1.05529
2023-10-06 10:00:00,1.05533,1.05636,1.05532,1.0555
2023-10-06 11:00:00,1.05549,1.05674,1.05506,1.0566
2023-10-06 12:00:00,1.05661,1.05685,1.04826,1.04965
2023-10-06 13:00:00,1.04965,1.05227,1.04886,1.05121
2023-10-06 14:00:00,1.05122,1.05556,1.05054,1.05379
2023-10-06 15:00:00,1.0538,1.06001,1.05362,1.05946
2023-10-06 16:00:00,1.05946,1.05954,1.05756,1.05792
2023-10-06 17:00:00,1.05792,1.05925,1.05774,1.05884
2023-10-06 18:00:00,1.05883,1.05996,1.05872,1.05935
2023-10-06 19:00:00,1.05935,1.05964,1.05889,1.05899
2023-10-06 20:00:00,1.05899,1.05899,1.05827,1.05838
2023-10-06 21:00:00,1.05526,1.05616,1.05503,1.0557
2023-10-08 22:00:00,1.0557,1.05645,1.05506,1.05583
2023-10-08 23:00:00,1.05582,1.05686,1.05582,1.05664
2023-10-09 00:00:00,1.05665,1.05746,1.05624,1.05736
2023-10-09 01:00:00,1.05736,1.05743,1.05572,1.05634
2023-10-09 02:00:00,1.05635,1.05658,1.05589,1.05616
2023-10-09 03:00:00,1.05615,1.05616,1.05517,1.05524
2023-10-09 04:00:00,1.05524,1.05547,1.05481,1.05503
2023-10-09 05:00:00,1.05504,1.05571,1.05503,1.0554
2023-10-09 06:00:00,1.0554,1.05588,1.05318,1.05372
2023-10-09 07:00:00,1.05373,1.05397,1.05196,1.05232
2023-10-09 08:00:00,1.05231,1.05419,1.05204,1.05418
2023-10-09 09:00:00,1.05418,1.05452,1.0531,1.05336
2023-10-09 10:00:00,1.05337,1.0534,1.05238,1.05282
2023-10-09 11:00:00,1.05282,1.05406,1.0527,1.05284
2023-10-09 12:00:00,1.05283,1.05362,1.05227,1.05333
2023-10-09 13:00:00,1.05332,1.0555,1.05327,1.05531
2023-10-09 14:00:00,1.05532,1.05577,1.05375,1.05454
2023-10-09 15:00:00,1.05455,1.05531,1.05394,1.05398
2023-10-09 16:00:00,1.05398,1.05441,1.05346,1.0536
2023-10-09 17:00:00,1.0536,1.05649,1.05354,1.05635
2023-10-09 18:00:00,1.05635,1.05675,1.05602,1.05644
2023-10-09 19:00:00,1.05645,1.05704,1.05644,1.05693
2023-10-09 20:00:00,1.05692,1.05724,1.05652,1.05668
2023-10-09 21:00:00,1.05675,1.05686,1.0566,1.05672
2023-10-09 22:00:00,1.05672,1.05718,1.05658,1.05689
2023-10-09 23:00:00,1.05688,1.05799,1.0568,1.05787
2023-10-10 00:00:00,1.05788,1.05836,1.0571,1.05728
2023-10-10 01:00:00,1.05728,1.05808,1.05708,1.05732
2023-10-10 02:00:00,1.05733,1.05772,1.05669,1.05672
2023-10-10 03:00:00,1.05672,1.05705,1.05661,1.05698
2023-10-10 04:00:00,1.05697,1.05698,1.0561,1.05616
2023-10-10 05:00:00,1.05616,1.0567,1.05589,1.05617
2023-10-10 06:00:00,1.05618,1.05692,1.05548,1.05616
2023-10-10 07:00:00,1.05615,1.05725,1.05545,1.05718
2023-10-10 08:00:00,1.05719,1.06096,1.05699,1.06045
2023-10-10 09:00:00,1.06045,1.06112,1.05976,1.06022
2023-10-10 10:00:00,1.06022,1.06049,1.05909,1.05923
2023-10-10 11:00:00,1.05923,1.05923,1.0572,1.05759
2023-10-10 12:00:00,1.05758,1.05955,1.05744,1.05935
2023-10-10 13:00:00,1.05935,1.0597,1.05849,1.05944
2023-10-10 14:00:00,1.05945,1.06066,1.05893,1.05973
2023-10-10 15:00:00,1.05972,1.06196,1.05962,1.06173
2023-10-10 16:00:00,1.06172,1.06199,1.06096,1.06173
2023-10-10 17:00:00,1.06172,1.06186,1.05936,1.05951
2023-10-10 18:00:00,1.0595,1.06012,1.05927,1.05988
2023-10-10 19:00:00,1.05989,1.06066,1.0594,1.06048
2023-10-10 20:00:00,1.06049,1.06066,1.06024,1.06053
2023-10-10 21:00:00,1.06042,1.0607,1.0604,1.06054
2023-10-10 22:00:00,1.06051,1.06072,1.06036,1.06054
2023-10-10 23:00:00,1.06055,1.06098,1.06037,1.06045
2023-10-11 00:00:00,1.06045,1.06144,1.06045,1.06108
2023-10-11 01:00:00,1.06108,1.06125,1.06015,1.06082
2023-10-11 02:00:00,1.06082,1.061,1.06023,1.06079
2023-10-11 03:00:00,1.06078,1.06084,1.06039,1.0605
2023-10-11 04:00:00,1.06051,1.06079,1.06029,1.0603
2023-10-11 05:00:00,1.0603,1.06105,1.06008,1.06017
2023-10-11 06:00:00,1.06016,1.06148,1.05995,1.06105
2023-10-11 07:00:00,1.06104,1.06284,1.05956,1.06
2023-10-11 08:00:00,1.06,1.06138,1.05934,1.06086
2023-10-11 09:00:00,1.06085,1.06149,1.06045,1.06045
2023-10-11 10:00:00,1.06046,1.06067,1.05978,1.0602
2023-10-11 11:00:00,1.0602,1.06089,1.05966,1.0604
2023-10-11 12:00:00,1.0604,1.06145,1.05814,1.06145
2023-10-11 13:00:00,1.06146,1.06348,1.06066,1.06292
2023-10-11 14:00:00,1.06292,1.06346,1.06185,1.06243
2023-10-11 15:00:00,1.06242,1.06247,1.06104,1.06128
2023-10-11 16:00:00,1.06127,1.0613,1.05996,1.06074
2023-10-11 17:00:00,1.06074,1.06098,1.05851,1.0593
2023-10-11 18:00:00,1.0593,1.06086,1.05914,1.06072
2023-10-11 19:00:00,1.06073,1.06158,1.06072,1.06126
2023-10-11 20:00:00,1.06126,1.06205,1.06116,1.06192
2023-10-11 21:00:00,1.06185,1.06206,1.06168,1.062
2023-10-11 22:00:00,1.062,1.0622,1.06189,1.06194
2023-10-11 23:00:00,1.06192,1.06259,1.0619,1.06236
2023-10-12 00:00:00,1.06236,1.06282,1.06202,1.06226
2023-10-12 01:00:00,1.06226,1.0627,1.06202,1.0625
2023-10-12 02:00:00,1.06249,1.06262,1.06205,1.0624
2023-10-12 03:00:00,1.0624,1.06292,1.06208,1.0629
2023-10-12 04:00:00,1.0629,1.0632,1.06273,1.06312
2023-10-12 05:00:00,1.06312,1.06338,1.06296,1.06316
2023-10-12 06:00:00,1.06317,1.06398,1.06279,1.06357
2023-10-12 07:00:00,1.06356,1.06362,1.06202,1.06202
2023-10-12 08:00:00,1.06202,1.0627,1.06195,1.06267
2023-10-12 09:00:00,1.06268,1.06275,1.06162,1.06184
2023-10-12 10:00:00,1.06183,1.06269,1.0617,1.06186
2023-10-12 11:00:00,1.06187,1.06202,1.06134,1.06197
2023-10-12 12:00:00,1.06197,1.06264,1.05721,1.0582
2023-10-12 13:00:00,1.05819,1.05864,1.05476,1.05496
2023-10-12 14:00:00,1.05498,1.05629,1.05446,1.05558
2023-10-12 15:00:00,1.05557,1.05601,1.05456,1.05522
2023-10-12 16:00:00,1.05522,1.05611,1.05464,1.05486
2023-10-12 17:00:00,1.05486,1.05494,1.05327,1.05346
2023-10-12 18:00:00,1.05346,1.05371,1.05259,1.05268
2023-10-12 19:00:00,1.05269,1.05342,1.05266,1.05308
2023-10-12 20:00:00,1.05308,1.05316,1.05277,1.05281
2023-10-12 21:00:00,1.05321,1.05323,1.05276,1.05309
2023-10-12 22:00:00,1.0531,1.05322,1.05298,1.05316
2023-10-12 23:00:00,1.05317,1.05377,1.0531,1.05358
2023-10-13 00:00:00,1.05358,1.05398,1.05348,1.05392
2023-10-13 01:00:00,1.05391,1.05435,1.05377,1.05424
2023-10-13 02:00:00,1.05423,1.05468,1.05401,1.05461
2023-10-13 03:00:00,1.05462,1.05484,1.05427,1.05459
2023-10-13 04:00:00,1.05453,1.05501,1.05434,1.05499
2023-10-13 05:00:00,1.055,1.05511,1.05442,1.05485
2023-10-13 06:00:00,1.05485,1.05486,1.05336,1.05367
2023-10-13 07:00:00,1.05368,1.0558,1.05316,1.0552
2023-10-13 08:00:00,1.0552,1.05586,1.05506,1.0554
2023-10-13 09:00:00,1.05539,1.05551,1.0528,1.05295
2023-10-13 10:00:00,1.05294,1.05312,1.05158,1.05182
2023-10-13 11:00:00,1.05181,1.05307,1.05142,1.05247
2023-10-13 12:00:00,1.05248,1.05476,1.05212,1.05378
2023-10-13 13:00:00,1.05377,1.05412,1.05168,1.05266
2023-10-13 14:00:00,1.05265,1.05265,1.04996,1.05035
2023-10-13 15:00:00,1.05035,1.05054,1.04956,1.05009
2023-10-13 16:00:00,1.0501,1.05152,1.04998,1.05092
2023-10-13 17:00:00,1.05092,1.05119,1.0501,1.05053
2023-10-13 18:00:00,1.05053,1.05124,1.05044,1.05113
2023-10-13 19:00:00,1.05114,1.0516,1.05095,1.05139
2023-10-13 20:00:00,1.0514,1.0514,1.05056,1.05069
2023-10-13 21:00:00,1.0515,1.05238,1.05095,1.05222
2023-10-15 22:00:00,1.05224,1.05259,1.05158,1.05217
2023-10-15 23:00:00,1.05216,1.05228,1.05174,1.05222
2023-10-16 00:00:00,1.05223,1.05238,1.05156,1.05177
2023-10-16 01:00:00,1.05178,1.05256,1.05178,1.05222
2023-10-16 02:00:00,1.05224,1.05259,1.05202,1.05219
2023-10-16 03:00:00,1.0522,1.05242,1.05201,1.05238
2023-10-16 04:00:00,1.05237,1.0527,1.05226,1.05262
2023-10-16 05:00:00,1.05263,1.05305,1.0523,1.05296
2023-10-16 06:00:00,1.05296,1.05384,1.05269,1.0535
2023-10-16 07:00:00,1.05349,1.0536,1.05238,1.05343
2023-10-16 08:00:00,1.05342,1.0543,1.05236,1.05408
2023-10-16 09:00:00,1.05408,1.05426,1.05319,1.05322
2023-10-16 10:00:00,1.05322,1.05348,1.0528,1.05324
2023-10-16 11:00:00,1.05325,1.0539,1.05262,1.05367
2023-10-16 12:00:00,1.05367,1.05463,1.05295,1.0542
2023-10-16 13:00:00,1.0542,1.05441,1.05282,1.053
2023-10-16 14:00:00,1.053,1.05556,1.05258,1.05498
2023-10-16 15:00:00,1.05499,1.05528,1.05395,1.05449
2023-10-16 16:00:00,1.05448,1.05494,1.05405,1.05475
2023-10-16 17:00:00,1.05475,1.05562,1.05438,1.05554
2023-10-16 18:00:00,1.05553,1.05567,1.05518,1.05544
2023-10-16 19:00:00,1.05543,1.05629,1.05528,1.05628
2023-10-16 20:00:00,1.05628,1.05629,1.05585,1.05595
2023-10-16 21:00:00,1.05596,1.05615,1.0558,1.05591
2023-10-16 22:00:00,1.05592,1.05622,1.05559,1.05562
2023-10-16 23:00:00,1.05562,1.05576,1.05531,1.05545
