date,open,high,low,close
2023-08-01 00:00:00,1.09968,1.10018,1.09885,1.09891
2023-08-01 01:00:00,1.0989,1.0991,1.09842,1.09861
2023-08-01 02:00:00,1.09861,1.09872,1.09806,1.09852
2023-08-01 03:00:00,1.09853,1.09893,1.09841,1.09857
2023-08-01 04:00:00,1.09858,1.09912,1.09822,1.09903
2023-08-01 05:00:00,1.09902,1.09992,1.09869,1.09988
2023-08-01 06:00:00,1.09988,1.10005,1.09886,1.09948
2023-08-01 07:00:00,1.09948,1.09949,1.09704,1.09797
2023-08-01 08:00:00,1.09797,1.09869,1.0971,1.0975
2023-08-01 09:00:00,1.09748,1.09769,1.09659,1.09755
2023-08-01 10:00:00,1.09754,1.09848,1.09695,1.09823
2023-08-01 11:00:00,1.09824,1.09825,1.0974,1.09758
2023-08-01 12:00:00,1.09757,1.09772,1.09525,1.09565
2023-08-01 13:00:00,1.09566,1.09784,1.09562,1.09732
2023-08-01 14:00:00,1.09734,1.09888,1.09611,1.09785
2023-08-01 15:00:00,1.09786,1.0985,1.09608,1.09705
2023-08-01 16:00:00,1.09706,1.09784,1.09684,1.09722
2023-08-01 17:00:00,1.09722,1.09766,1.09626,1.09636
2023-08-01 18:00:00,1.09636,1.09746,1.09635,1.09738
2023-08-01 19:00:00,1.09738,1.09854,1.09736,1.09828
2023-08-01 20:00:00,1.09826,1.09856,1.09806,1.09845
2023-08-01 21:00:00,1.09827,1.10203,1.09827,1.10195
2023-08-01 22:00:00,1.10196,1.10196,1.09986,1.10094
2023-08-01 23:00:00,1.10094,1.10169,1.10048,1.10079
2023-08-02 00:00:00,1.10079,1.10081,1.09928,1.09964
2023-08-02 01:00:00,1.09964,1.10075,1.09915,1.09917
2023-08-02 02:00:00,1.09916,1.09922,1.09806,1.09844
2023-08-02 03:00:00,1.09844,1.0989,1.09805,1.09871
2023-08-02 04:00:00,1.09872,1.09894,1.09816,1.09892
2023-08-02 05:00:00,1.09894,1.10008,1.0989,1.09944
2023-08-02 06:00:00,1.09944,1.09963,1.09816,1.099
2023-08-02 07:00:00,1.099,1.09974,1.09818,1.09901
2023-08-02 08:00:00,1.09902,1.09928,1.09763,1.09844
2023-08-02 09:00:00,1.09842,1.09852,1.09764,1.09807
2023-08-02 10:00:00,1.09806,1.09807,1.09684,1.0979
2023-08-02 11:00:00,1.0979,1.09802,1.09728,1.09786
2023-08-02 12:00:00,1.09785,1.09874,1.09576,1.09599
2023-08-02 13:00:00,1.09591,1.0968,1.09502,1.09504
2023-08-02 14:00:00,1.09503,1.09508,1.0918,1.09272
2023-08-02 15:00:00,1.09274,1.09442,1.09232,1.09384
2023-08-02 16:00:00,1.09385,1.09529,1.09371,1.09507
2023-08-02 17:00:00,1.09506,1.09578,1.09461,1.09461
